"","date","count","lang","page","rank","month","title"
"91",2008-04-30,3192,"en","Salman_Khan","710","200804","Salman_Khan"
"142",2008-05-01,2716,"en","Salman_Khan","710","200805","Salman_Khan"
"144",2008-05-02,2670,"en","Salman_Khan","710","200805","Salman_Khan"
"143",2008-05-03,3029,"en","Salman_Khan","710","200805","Salman_Khan"
"146",2008-05-04,2782,"en","Salman_Khan","710","200805","Salman_Khan"
"145",2008-05-05,2875,"en","Salman_Khan","710","200805","Salman_Khan"
"148",2008-05-06,2604,"en","Salman_Khan","710","200805","Salman_Khan"
"147",2008-05-07,2508,"en","Salman_Khan","710","200805","Salman_Khan"
"150",2008-05-08,2904,"en","Salman_Khan","710","200805","Salman_Khan"
"149",2008-05-09,2595,"en","Salman_Khan","710","200805","Salman_Khan"
"124",2008-05-10,2860,"en","Salman_Khan","710","200805","Salman_Khan"
"125",2008-05-11,2808,"en","Salman_Khan","710","200805","Salman_Khan"
"122",2008-05-12,3128,"en","Salman_Khan","710","200805","Salman_Khan"
"123",2008-05-13,2877,"en","Salman_Khan","710","200805","Salman_Khan"
"128",2008-05-14,2743,"en","Salman_Khan","710","200805","Salman_Khan"
"129",2008-05-15,2809,"en","Salman_Khan","710","200805","Salman_Khan"
"126",2008-05-16,3103,"en","Salman_Khan","710","200805","Salman_Khan"
"127",2008-05-17,3329,"en","Salman_Khan","710","200805","Salman_Khan"
"130",2008-05-18,3496,"en","Salman_Khan","710","200805","Salman_Khan"
"131",2008-05-19,3495,"en","Salman_Khan","710","200805","Salman_Khan"
"137",2008-05-20,3397,"en","Salman_Khan","710","200805","Salman_Khan"
"136",2008-05-21,3254,"en","Salman_Khan","710","200805","Salman_Khan"
"135",2008-05-22,3215,"en","Salman_Khan","710","200805","Salman_Khan"
"134",2008-05-23,3338,"en","Salman_Khan","710","200805","Salman_Khan"
"141",2008-05-24,3286,"en","Salman_Khan","710","200805","Salman_Khan"
"140",2008-05-25,2963,"en","Salman_Khan","710","200805","Salman_Khan"
"139",2008-05-26,3686,"en","Salman_Khan","710","200805","Salman_Khan"
"138",2008-05-27,3298,"en","Salman_Khan","710","200805","Salman_Khan"
"133",2008-05-28,3318,"en","Salman_Khan","710","200805","Salman_Khan"
"132",2008-05-29,3178,"en","Salman_Khan","710","200805","Salman_Khan"
"151",2008-05-30,2861,"en","Salman_Khan","710","200805","Salman_Khan"
"121",2008-05-31,3041,"en","Salman_Khan","710","200805","Salman_Khan"
"176",2008-06-01,0,"en","Salman_Khan","710","200806","Salman_Khan"
"177",2008-06-02,0,"en","Salman_Khan","710","200806","Salman_Khan"
"178",2008-06-03,3636,"en","Salman_Khan","710","200806","Salman_Khan"
"171",2008-06-04,3583,"en","Salman_Khan","710","200806","Salman_Khan"
"172",2008-06-05,3522,"en","Salman_Khan","710","200806","Salman_Khan"
"173",2008-06-06,3177,"en","Salman_Khan","710","200806","Salman_Khan"
"174",2008-06-07,3553,"en","Salman_Khan","710","200806","Salman_Khan"
"169",2008-06-08,3638,"en","Salman_Khan","710","200806","Salman_Khan"
"170",2008-06-09,3546,"en","Salman_Khan","710","200806","Salman_Khan"
"159",2008-06-10,4046,"en","Salman_Khan","710","200806","Salman_Khan"
"158",2008-06-11,3489,"en","Salman_Khan","710","200806","Salman_Khan"
"157",2008-06-12,3313,"en","Salman_Khan","710","200806","Salman_Khan"
"156",2008-06-13,3225,"en","Salman_Khan","710","200806","Salman_Khan"
"163",2008-06-14,3470,"en","Salman_Khan","710","200806","Salman_Khan"
"162",2008-06-15,3189,"en","Salman_Khan","710","200806","Salman_Khan"
"161",2008-06-16,3580,"en","Salman_Khan","710","200806","Salman_Khan"
"160",2008-06-17,4277,"en","Salman_Khan","710","200806","Salman_Khan"
"166",2008-06-18,3613,"en","Salman_Khan","710","200806","Salman_Khan"
"165",2008-06-19,3848,"en","Salman_Khan","710","200806","Salman_Khan"
"181",2008-06-20,3745,"en","Salman_Khan","710","200806","Salman_Khan"
"152",2008-06-21,3848,"en","Salman_Khan","710","200806","Salman_Khan"
"179",2008-06-22,3760,"en","Salman_Khan","710","200806","Salman_Khan"
"180",2008-06-23,3537,"en","Salman_Khan","710","200806","Salman_Khan"
"154",2008-06-24,3967,"en","Salman_Khan","710","200806","Salman_Khan"
"155",2008-06-25,3491,"en","Salman_Khan","710","200806","Salman_Khan"
"175",2008-06-26,3465,"en","Salman_Khan","710","200806","Salman_Khan"
"153",2008-06-27,3914,"en","Salman_Khan","710","200806","Salman_Khan"
"167",2008-06-28,3740,"en","Salman_Khan","710","200806","Salman_Khan"
"168",2008-06-29,4028,"en","Salman_Khan","710","200806","Salman_Khan"
"164",2008-06-30,3690,"en","Salman_Khan","710","200806","Salman_Khan"
"190",2008-07-02,3726,"en","Salman_Khan","710","200807","Salman_Khan"
"189",2008-07-03,3945,"en","Salman_Khan","710","200807","Salman_Khan"
"188",2008-07-04,3848,"en","Salman_Khan","710","200807","Salman_Khan"
"187",2008-07-05,3848,"en","Salman_Khan","710","200807","Salman_Khan"
"186",2008-07-06,3539,"en","Salman_Khan","710","200807","Salman_Khan"
"185",2008-07-07,4110,"en","Salman_Khan","710","200807","Salman_Khan"
"192",2008-07-08,3804,"en","Salman_Khan","710","200807","Salman_Khan"
"191",2008-07-09,4767,"en","Salman_Khan","710","200807","Salman_Khan"
"182",2008-07-10,3888,"en","Salman_Khan","710","200807","Salman_Khan"
"183",2008-07-11,3770,"en","Salman_Khan","710","200807","Salman_Khan"
"184",2008-07-12,3755,"en","Salman_Khan","710","200807","Salman_Khan"
"210",2008-08-01,4478,"en","Salman_Khan","710","200808","Salman_Khan"
"207",2008-08-02,4139,"en","Salman_Khan","710","200808","Salman_Khan"
"208",2008-08-03,4307,"en","Salman_Khan","710","200808","Salman_Khan"
"193",2008-08-04,4481,"en","Salman_Khan","710","200808","Salman_Khan"
"214",2008-08-05,4609,"en","Salman_Khan","710","200808","Salman_Khan"
"211",2008-08-06,4014,"en","Salman_Khan","710","200808","Salman_Khan"
"223",2008-08-07,4338,"en","Salman_Khan","710","200808","Salman_Khan"
"215",2008-08-08,4641,"en","Salman_Khan","710","200808","Salman_Khan"
"216",2008-08-09,4407,"en","Salman_Khan","710","200808","Salman_Khan"
"197",2008-08-10,4455,"en","Salman_Khan","710","200808","Salman_Khan"
"196",2008-08-11,5024,"en","Salman_Khan","710","200808","Salman_Khan"
"199",2008-08-12,5138,"en","Salman_Khan","710","200808","Salman_Khan"
"198",2008-08-13,4627,"en","Salman_Khan","710","200808","Salman_Khan"
"201",2008-08-14,4430,"en","Salman_Khan","710","200808","Salman_Khan"
"200",2008-08-15,4407,"en","Salman_Khan","710","200808","Salman_Khan"
"203",2008-08-16,4670,"en","Salman_Khan","710","200808","Salman_Khan"
"202",2008-08-17,5410,"en","Salman_Khan","710","200808","Salman_Khan"
"205",2008-08-18,5503,"en","Salman_Khan","710","200808","Salman_Khan"
"204",2008-08-19,5401,"en","Salman_Khan","710","200808","Salman_Khan"
"222",2008-08-20,4478,"en","Salman_Khan","710","200808","Salman_Khan"
"212",2008-08-21,4385,"en","Salman_Khan","710","200808","Salman_Khan"
"213",2008-08-22,4572,"en","Salman_Khan","710","200808","Salman_Khan"
"195",2008-08-23,4519,"en","Salman_Khan","710","200808","Salman_Khan"
"219",2008-08-24,4922,"en","Salman_Khan","710","200808","Salman_Khan"
"220",2008-08-25,5296,"en","Salman_Khan","710","200808","Salman_Khan"
"209",2008-08-26,4485,"en","Salman_Khan","710","200808","Salman_Khan"
"221",2008-08-27,4491,"en","Salman_Khan","710","200808","Salman_Khan"
"217",2008-08-28,4260,"en","Salman_Khan","710","200808","Salman_Khan"
"218",2008-08-29,4405,"en","Salman_Khan","710","200808","Salman_Khan"
"206",2008-08-30,4218,"en","Salman_Khan","710","200808","Salman_Khan"
"194",2008-08-31,4360,"en","Salman_Khan","710","200808","Salman_Khan"
"238",2008-09-01,4668,"en","Salman_Khan","710","200809","Salman_Khan"
"225",2008-09-02,3929,"en","Salman_Khan","710","200809","Salman_Khan"
"239",2008-09-03,3379,"en","Salman_Khan","710","200809","Salman_Khan"
"235",2008-09-04,3685,"en","Salman_Khan","710","200809","Salman_Khan"
"234",2008-09-05,3865,"en","Salman_Khan","710","200809","Salman_Khan"
"237",2008-09-06,4834,"en","Salman_Khan","710","200809","Salman_Khan"
"236",2008-09-07,5260,"en","Salman_Khan","710","200809","Salman_Khan"
"240",2008-09-08,4059,"en","Salman_Khan","710","200809","Salman_Khan"
"230",2008-09-09,3412,"en","Salman_Khan","710","200809","Salman_Khan"
"252",2008-09-10,3154,"en","Salman_Khan","710","200809","Salman_Khan"
"253",2008-09-11,3441,"en","Salman_Khan","710","200809","Salman_Khan"
"250",2008-09-12,3799,"en","Salman_Khan","710","200809","Salman_Khan"
"251",2008-09-13,4476,"en","Salman_Khan","710","200809","Salman_Khan"
"248",2008-09-14,4497,"en","Salman_Khan","710","200809","Salman_Khan"
"249",2008-09-15,4832,"en","Salman_Khan","710","200809","Salman_Khan"
"246",2008-09-16,3670,"en","Salman_Khan","710","200809","Salman_Khan"
"247",2008-09-17,3616,"en","Salman_Khan","710","200809","Salman_Khan"
"244",2008-09-18,3781,"en","Salman_Khan","710","200809","Salman_Khan"
"245",2008-09-19,4252,"en","Salman_Khan","710","200809","Salman_Khan"
"233",2008-09-20,4022,"en","Salman_Khan","710","200809","Salman_Khan"
"232",2008-09-21,4185,"en","Salman_Khan","710","200809","Salman_Khan"
"231",2008-09-22,4024,"en","Salman_Khan","710","200809","Salman_Khan"
"224",2008-09-23,3888,"en","Salman_Khan","710","200809","Salman_Khan"
"229",2008-09-24,3624,"en","Salman_Khan","710","200809","Salman_Khan"
"228",2008-09-25,3832,"en","Salman_Khan","710","200809","Salman_Khan"
"227",2008-09-26,3643,"en","Salman_Khan","710","200809","Salman_Khan"
"226",2008-09-27,3532,"en","Salman_Khan","710","200809","Salman_Khan"
"241",2008-09-28,4012,"en","Salman_Khan","710","200809","Salman_Khan"
"243",2008-09-29,3908,"en","Salman_Khan","710","200809","Salman_Khan"
"242",2008-09-30,3212,"en","Salman_Khan","710","200809","Salman_Khan"
"258",2008-10-01,3641,"en","Salman_Khan","710","200810","Salman_Khan"
"257",2008-10-02,3324,"en","Salman_Khan","710","200810","Salman_Khan"
"256",2008-10-03,3946,"en","Salman_Khan","710","200810","Salman_Khan"
"262",2008-10-04,4673,"en","Salman_Khan","710","200810","Salman_Khan"
"261",2008-10-05,4589,"en","Salman_Khan","710","200810","Salman_Khan"
"260",2008-10-06,4226,"en","Salman_Khan","710","200810","Salman_Khan"
"259",2008-10-07,4258,"en","Salman_Khan","710","200810","Salman_Khan"
"255",2008-10-08,4064,"en","Salman_Khan","710","200810","Salman_Khan"
"254",2008-10-09,4162,"en","Salman_Khan","710","200810","Salman_Khan"
"279",2008-10-10,4552,"en","Salman_Khan","710","200810","Salman_Khan"
"280",2008-10-11,4287,"en","Salman_Khan","710","200810","Salman_Khan"
"281",2008-10-12,4606,"en","Salman_Khan","710","200810","Salman_Khan"
"282",2008-10-13,4284,"en","Salman_Khan","710","200810","Salman_Khan"
"275",2008-10-14,4368,"en","Salman_Khan","710","200810","Salman_Khan"
"276",2008-10-15,3909,"en","Salman_Khan","710","200810","Salman_Khan"
"277",2008-10-16,4263,"en","Salman_Khan","710","200810","Salman_Khan"
"278",2008-10-17,4330,"en","Salman_Khan","710","200810","Salman_Khan"
"283",2008-10-18,4635,"en","Salman_Khan","710","200810","Salman_Khan"
"284",2008-10-19,4644,"en","Salman_Khan","710","200810","Salman_Khan"
"264",2008-10-20,4457,"en","Salman_Khan","710","200810","Salman_Khan"
"263",2008-10-21,0,"en","Salman_Khan","710","200810","Salman_Khan"
"266",2008-10-22,0,"en","Salman_Khan","710","200810","Salman_Khan"
"265",2008-10-23,3983,"en","Salman_Khan","710","200810","Salman_Khan"
"268",2008-10-24,3886,"en","Salman_Khan","710","200810","Salman_Khan"
"267",2008-10-25,4449,"en","Salman_Khan","710","200810","Salman_Khan"
"270",2008-10-26,4951,"en","Salman_Khan","710","200810","Salman_Khan"
"269",2008-10-27,4535,"en","Salman_Khan","710","200810","Salman_Khan"
"272",2008-10-28,3904,"en","Salman_Khan","710","200810","Salman_Khan"
"271",2008-10-29,4006,"en","Salman_Khan","710","200810","Salman_Khan"
"273",2008-10-30,4216,"en","Salman_Khan","710","200810","Salman_Khan"
"274",2008-10-31,4082,"en","Salman_Khan","710","200810","Salman_Khan"
"300",2008-11-01,4805,"en","Salman_Khan","710","200811","Salman_Khan"
"301",2008-11-02,4687,"en","Salman_Khan","710","200811","Salman_Khan"
"302",2008-11-03,4228,"en","Salman_Khan","710","200811","Salman_Khan"
"303",2008-11-04,3968,"en","Salman_Khan","710","200811","Salman_Khan"
"304",2008-11-05,3343,"en","Salman_Khan","710","200811","Salman_Khan"
"305",2008-11-06,3663,"en","Salman_Khan","710","200811","Salman_Khan"
"306",2008-11-07,3662,"en","Salman_Khan","710","200811","Salman_Khan"
"307",2008-11-08,4399,"en","Salman_Khan","710","200811","Salman_Khan"
"308",2008-11-09,6274,"en","Salman_Khan","710","200811","Salman_Khan"
"294",2008-11-10,5015,"en","Salman_Khan","710","200811","Salman_Khan"
"293",2008-11-11,4521,"en","Salman_Khan","710","200811","Salman_Khan"
"292",2008-11-12,4289,"en","Salman_Khan","710","200811","Salman_Khan"
"291",2008-11-13,3905,"en","Salman_Khan","710","200811","Salman_Khan"
"290",2008-11-14,4280,"en","Salman_Khan","710","200811","Salman_Khan"
"289",2008-11-15,4408,"en","Salman_Khan","710","200811","Salman_Khan"
"288",2008-11-16,4885,"en","Salman_Khan","710","200811","Salman_Khan"
"287",2008-11-17,4033,"en","Salman_Khan","710","200811","Salman_Khan"
"297",2008-11-18,4108,"en","Salman_Khan","710","200811","Salman_Khan"
"296",2008-11-19,3979,"en","Salman_Khan","710","200811","Salman_Khan"
"313",2008-11-20,4044,"en","Salman_Khan","710","200811","Salman_Khan"
"314",2008-11-21,4231,"en","Salman_Khan","710","200811","Salman_Khan"
"311",2008-11-22,4906,"en","Salman_Khan","710","200811","Salman_Khan"
"312",2008-11-23,5057,"en","Salman_Khan","710","200811","Salman_Khan"
"309",2008-11-24,4474,"en","Salman_Khan","710","200811","Salman_Khan"
"310",2008-11-25,4069,"en","Salman_Khan","710","200811","Salman_Khan"
"298",2008-11-26,3974,"en","Salman_Khan","710","200811","Salman_Khan"
"299",2008-11-27,3986,"en","Salman_Khan","710","200811","Salman_Khan"
"285",2008-11-28,4204,"en","Salman_Khan","710","200811","Salman_Khan"
"286",2008-11-29,4825,"en","Salman_Khan","710","200811","Salman_Khan"
"295",2008-11-30,5489,"en","Salman_Khan","710","200811","Salman_Khan"
"329",2008-12-01,4139,"en","Salman_Khan","710","200812","Salman_Khan"
"331",2008-12-02,3918,"en","Salman_Khan","710","200812","Salman_Khan"
"330",2008-12-03,4335,"en","Salman_Khan","710","200812","Salman_Khan"
"326",2008-12-04,4131,"en","Salman_Khan","710","200812","Salman_Khan"
"325",2008-12-05,4148,"en","Salman_Khan","710","200812","Salman_Khan"
"328",2008-12-06,4072,"en","Salman_Khan","710","200812","Salman_Khan"
"327",2008-12-07,4414,"en","Salman_Khan","710","200812","Salman_Khan"
"333",2008-12-08,3765,"en","Salman_Khan","710","200812","Salman_Khan"
"332",2008-12-09,3960,"en","Salman_Khan","710","200812","Salman_Khan"
"342",2008-12-10,3812,"en","Salman_Khan","710","200812","Salman_Khan"
"343",2008-12-11,3769,"en","Salman_Khan","710","200812","Salman_Khan"
"340",2008-12-12,3896,"en","Salman_Khan","710","200812","Salman_Khan"
"341",2008-12-13,4343,"en","Salman_Khan","710","200812","Salman_Khan"
"338",2008-12-14,4176,"en","Salman_Khan","710","200812","Salman_Khan"
"339",2008-12-15,3748,"en","Salman_Khan","710","200812","Salman_Khan"
"336",2008-12-16,4005,"en","Salman_Khan","710","200812","Salman_Khan"
"337",2008-12-17,4285,"en","Salman_Khan","710","200812","Salman_Khan"
"344",2008-12-18,4163,"en","Salman_Khan","710","200812","Salman_Khan"
"345",2008-12-19,4195,"en","Salman_Khan","710","200812","Salman_Khan"
"324",2008-12-20,4047,"en","Salman_Khan","710","200812","Salman_Khan"
"323",2008-12-21,4713,"en","Salman_Khan","710","200812","Salman_Khan"
"322",2008-12-22,4686,"en","Salman_Khan","710","200812","Salman_Khan"
"321",2008-12-23,4645,"en","Salman_Khan","710","200812","Salman_Khan"
"320",2008-12-24,4341,"en","Salman_Khan","710","200812","Salman_Khan"
"319",2008-12-25,4437,"en","Salman_Khan","710","200812","Salman_Khan"
"318",2008-12-26,5253,"en","Salman_Khan","710","200812","Salman_Khan"
"317",2008-12-27,6119,"en","Salman_Khan","710","200812","Salman_Khan"
"316",2008-12-28,5230,"en","Salman_Khan","710","200812","Salman_Khan"
"315",2008-12-29,4900,"en","Salman_Khan","710","200812","Salman_Khan"
"334",2008-12-30,5134,"en","Salman_Khan","710","200812","Salman_Khan"
"335",2008-12-31,5246,"en","Salman_Khan","710","200812","Salman_Khan"
"370",2009-01-01,4353,"en","Salman_Khan","710","200901","Salman_Khan"
"371",2009-01-02,5381,"en","Salman_Khan","710","200901","Salman_Khan"
"372",2009-01-03,5635,"en","Salman_Khan","710","200901","Salman_Khan"
"365",2009-01-04,5171,"en","Salman_Khan","710","200901","Salman_Khan"
"366",2009-01-05,5254,"en","Salman_Khan","710","200901","Salman_Khan"
"367",2009-01-06,4114,"en","Salman_Khan","710","200901","Salman_Khan"
"368",2009-01-07,3856,"en","Salman_Khan","710","200901","Salman_Khan"
"375",2009-01-08,3712,"en","Salman_Khan","710","200901","Salman_Khan"
"376",2009-01-09,3928,"en","Salman_Khan","710","200901","Salman_Khan"
"352",2009-01-10,4370,"en","Salman_Khan","710","200901","Salman_Khan"
"351",2009-01-11,4733,"en","Salman_Khan","710","200901","Salman_Khan"
"350",2009-01-12,4192,"en","Salman_Khan","710","200901","Salman_Khan"
"349",2009-01-13,3655,"en","Salman_Khan","710","200901","Salman_Khan"
"356",2009-01-14,3669,"en","Salman_Khan","710","200901","Salman_Khan"
"355",2009-01-15,3564,"en","Salman_Khan","710","200901","Salman_Khan"
"354",2009-01-16,3975,"en","Salman_Khan","710","200901","Salman_Khan"
"353",2009-01-17,5147,"en","Salman_Khan","710","200901","Salman_Khan"
"348",2009-01-18,5387,"en","Salman_Khan","710","200901","Salman_Khan"
"347",2009-01-19,5065,"en","Salman_Khan","710","200901","Salman_Khan"
"362",2009-01-20,4157,"en","Salman_Khan","710","200901","Salman_Khan"
"363",2009-01-21,3903,"en","Salman_Khan","710","200901","Salman_Khan"
"360",2009-01-22,4230,"en","Salman_Khan","710","200901","Salman_Khan"
